 V1   V2   V3   V4   V5   V6   V7   V8   V9   V10  V11  V12  V13  V14  V15  V16  V17  V18  V19  V20  V21  V22  V23  V24  V25  V26  V27  V28  V29  V30 V31  V32  V33  V34  V35  V36  V37  V38  V39  V40  V41  V42  V43  V44  V45  V46  V47  V48  V49  V50  V51  V52  V53  V54  V55  V56  V57  V58  V59  V60   V61  V62  V63  V64  V65  V66  V67  V68  V69  V70  V71  V72  V73  V74  V75  V76  V77  V78  V79  V80  V81  V82  V83  V84  V85  V86  V87  V88  V89  V90   V91  V92  V93  V94  V95  V96  V97  V98  V99  V100 V101 V102 V103 V104 V105 V106 V107 V108 V109 V110 V111 V112 V113 V114 V115 V116 V117 V118 V119 V120 V121 V122 V123 V124 V125 V126 V127 V128 V129 V130 V131 V132 V133 V134 V135 V136 V137 V138 V139 V140 V141 V142 V143 V144 V145 V146 V147 V148 V149 V150 V151 V152 V153 V154 V155 V156 V157 V158 V159 V160
1163.4 89.4 0.717 9.5 5.8 0.89 1.8 0.865 12 74 15.4 450 69.8 1 -1 0 1 0 1353499.56 7992.36 0.514089 90.25 33.64 0.7921 3.24 0.748225 144 5476 237.16 202500 4872.04 1574661388.1 714516.984 0.368601813 857.375 195.112 0.704969 5.832 0.647214625 1728 405224 3652.264 91125000 340068.392 104007.96 834.1578 11052.3 6747.72 1035.426 2094.12 1006.341 13960.8 86091.6 17916.36 523530 81205.32 64.0998 849.3 518.52 79.566 160.92 77.331 1072.8 6615.6 1376.76 40230 6240.12 6.8115 4.1586 0.63813 1.2906 0.620205 8.604 53.058 11.0418 322.65 50.0466 55.1 8.455 17.1 8.2175 114 703 146.3 4275 663.1 5.162 10.44 5.017 69.6 429.2 89.32 2610 404.84 1.602 0.76985 10.68 65.86 13.706 400.5 62.122 1.557 21.6 133.2 27.72 810 125.64 10.38 64.01 13.321 389.25 60.377 888 184.8 5400 837.6 1139.6 33300 5165.2 6930 1074.92 31410 -1163.4 -89.4 -0.717 -9.5 -5.8 -0.89 -1.8 -0.865 -12 -74 -15.4 -450 -69.8 -1 0 -1 0 0 0 0 12 74 15.4 0 0 0 0 69.8 0 0 1 0 12 74 450 89.4 -19.46622631 -16.97564589
845.8 29.8 0.714 9.6 10 0.89 1.1 0.89 12 97 13.5 1250 15 1 1 0 0 1 715377.64 888.04 0.509796 92.16 100 0.7921 1.21 0.7921 144 9409 182.25 1562500 225 605066407.91 26463.592 0.363994344 884.736 1000 0.704969 1.331 0.704969 1728 912673 2460.375 1953125000 3375 25204.84 603.9012 8119.68 8458 752.762 930.38 752.762 10149.6 82042.6 11418.3 1057250 12687 21.2772 286.08 298 26.522 32.78 26.522 357.6 2890.6 402.3 37250 447 6.8544 7.14 0.63546 0.7854 0.63546 8.568 69.258 9.639 892.5 10.71 96 8.544 10.56 8.544 115.2 931.2 129.6 12000 144 8.9 11 8.9 120 970 135 12500 150 0.979 0.7921 10.68 86.33 12.015 1112.5 13.35 0.979 13.2 106.7 14.85 1375 16.5 10.68 86.33 12.015 1112.5 13.35 1164 162 15000 180 1309.5 121250 1455 16875 202.5 18750 845.8 29.8 0.714 9.6 10 0.89 1.1 0.89 12 97 13.5 1250 15 1 0 0 1 0 0 0 0 0 0 12 97 13.5 0 0 15 0 0 1 12 97 1250 29.8 -19.73633027 -18.38146003
1075.1 78.1 0.711 6.3 -5.6 0.87 -8.4 0.858 12 23 31.2 3000 70.2 0 1 0 0 1 1155840.01 6099.61 0.505521 39.69 31.36 0.7569 70.56 0.736164 144 529 973.44 9000000 4928.04 1242643594.8 476379.541 0.359425431 250.047 -175.616 0.658503 -592.704 0.631628712 1728 12167 30371.328 27000000000 345948.408 83965.31 764.3961 6773.13 -6020.56 935.337 -9030.84 922.4358 12901.2 24727.3 33543.12 3225300 75472.02 55.5291 492.03 -437.36 67.947 -656.04 67.0098 937.2 1796.3 2436.72 234300 5482.62 4.4793 -3.9816 0.61857 -5.9724 0.610038 8.532 16.353 22.1832 2133 49.9122 -35.28 5.481 -52.92 5.4054 75.6 144.9 196.56 18900 442.26 -4.872 47.04 -4.8048 -67.2 -128.8 -174.72 -16800 -393.12 -7.308 0.74646 10.44 20.01 27.144 2610 61.074 -7.2072 -100.8 -193.2 -262.08 -25200 -589.68 10.296 19.734 26.7696 2574 60.2316 276 374.4 36000 842.4 717.6 69000 1614.6 93600 2190.24 210600 1075.1 78.1 0.711 6.3 -5.6 0.87 -8.4 0.858 12 23 31.2 3000 70.2 0 0 0 1 0 0 0 0 0 0 12 23 31.2 0 0 70.2 0 0 0 0 0 0 0 -18.76246708 -16.35622594
948.4 88 0.755 7.2 -2.4 0.9 -7.1 0.852 15 30 31.7 3000 69.8 0 1 0 1 0 899462.56 7744 0.570025 51.84 5.76 0.81 50.41 0.725904 225 900 1004.89 9000000 4872.04 853050291.9 681472 0.430368875 373.248 -13.824 0.729 -357.911 0.618470208 3375 27000 31855.013 27000000000 340068.392 83459.2 716.042 6828.48 -2276.16 853.56 -6733.64 808.0368 14226 28452 30064.28 2845200 66198.32 66.44 633.6 -211.2 79.2 -624.8 74.976 1320 2640 2789.6 264000 6142.4 5.436 -1.812 0.6795 -5.3605 0.64326 11.325 22.65 23.9335 2265 52.699 -17.28 6.48 -51.12 6.1344 108 216 228.24 21600 502.56 -2.16 17.04 -2.0448 -36 -72 -76.08 -7200 -167.52 -6.39 0.7668 13.5 27 28.53 2700 62.82 -6.0492 -106.5 -213 -225.07 -21300 -495.58 12.78 25.56 27.0084 2556 59.4696 450 475.5 45000 1047 951 90000 2094 95100 2212.66 209400 948.4 88 0.755 7.2 -2.4 0.9 -7.1 0.852 15 30 31.7 3000 69.8 0 0 1 0 0 0 0 15 30 31.7 0 0 0 0 69.8 0 0 0 0 0 0 0 0 -18.89100442 -16.65304322
1109.7 56.9 0.948 2.7 -8.1 0.87 9.7 0.925 15 96 14.3 1250 59.6 1 1 0 0 1 1231434.09 3237.61 0.898704 7.29 65.61 0.7569 94.09 0.855625 225 9216 204.49 1562500 3552.16 1366522409.7 184220.009 0.851971392 19.683 -531.441 0.658503 912.673 0.791453125 3375 884736 2924.207 1953125000 211708.736 63141.93 1051.9956 2996.19 -8988.57 965.439 10764.09 1026.4725 16645.5 106531.2 15868.71 1387125 66138.12 53.9412 153.63 -460.89 49.503 551.93 52.6325 853.5 5462.4 813.67 71125 3391.24 2.5596 -7.6788 0.82476 9.1956 0.8769 14.22 91.008 13.5564 1185 56.5008 -21.87 2.349 26.19 2.4975 40.5 259.2 38.61 3375 160.92 -7.047 -78.57 -7.4925 -121.5 -777.6 -115.83 -10125 -482.76 8.439 0.80475 13.05 83.52 12.441 1087.5 51.852 8.9725 145.5 931.2 138.71 12125 578.12 13.875 88.8 13.2275 1156.25 55.13 1440 214.5 18750 894 1372.8 120000 5721.6 17875 852.28 74500 1109.7 56.9 0.948 2.7 -8.1 0.87 9.7 0.925 15 96 14.3 1250 59.6 1 0 0 1 0 0 0 0 0 0 15 96 14.3 0 0 59.6 0 0 1 15 96 1250 56.9 -18.73347552 -17.51282549
874.7 85 0.898 0.4 9.8 0.86 6.3 0.886 13 31 35.5 500 30 1 1 0 0 1 765100.09 7225 0.806404 0.16 96.04 0.7396 39.69 0.784996 169 961 1260.25 250000 900 669233048.72 614125 0.724150792 0.064 941.192 0.636056 250.047 0.695506456 2197 29791 44738.875 125000000 27000 74349.5 785.4806 349.88 8572.06 752.242 5510.61 774.9842 11371.1 27115.7 31051.85 437350 26241 76.33 34 833 73.1 535.5 75.31 1105 2635 3017.5 42500 2550 0.3592 8.8004 0.77228 5.6574 0.795628 11.674 27.838 31.879 449 26.94 3.92 0.344 2.52 0.3544 5.2 12.4 14.2 200 12 8.428 61.74 8.6828 127.4 303.8 347.9 4900 294 5.418 0.76196 11.18 26.66 30.53 430 25.8 5.5818 81.9 195.3 223.65 3150 189 11.518 27.466 31.453 443 26.58 403 461.5 6500 390 1100.5 15500 930 17750 1065 15000 874.7 85 0.898 0.4 9.8 0.86 6.3 0.886 13 31 35.5 500 30 1 0 0 1 0 0 0 0 0 0 13 31 35.5 0 0 30 0 0 1 13 31 500 85 -18.64570106 -17.60443137
1039.6 2.2 0.78 9.9 6.9 0.86 -9.7 0.919 13 39 31.8 3000 60.3 0 1 0 0 1 1080768.16 4.84 0.6084 98.01 47.61 0.7396 94.09 0.844561 169 1521 1011.24 9000000 3636.09 1123566579.1 10.648 0.474552 970.299 328.509 0.636056 -912.673 0.776151559 2197 59319 32157.432 27000000000 219256.227 2287.12 810.888 10292.04 7173.24 894.056 -10084.12 955.3924 13514.8 40544.4 33059.28 3118800 62687.88 1.716 21.78 15.18 1.892 -21.34 2.0218 28.6 85.8 69.96 6600 132.66 7.722 5.382 0.6708 -7.566 0.71682 10.14 30.42 24.804 2340 47.034 68.31 8.514 -96.03 9.0981 128.7 386.1 314.82 29700 596.97 5.934 -66.93 6.3411 89.7 269.1 219.42 20700 416.07 -8.342 0.79034 11.18 33.54 27.348 2580 51.858 -8.9143 -126.1 -378.3 -308.46 -29100 -584.91 11.947 35.841 29.2242 2757 55.4157 507 413.4 39000 783.9 1240.2 117000 2351.7 95400 1917.54 180900 1039.6 2.2 0.78 9.9 6.9 0.86 -9.7 0.919 13 39 31.8 3000 60.3 0 0 0 1 0 0 0 0 0 0 13 39 31.8 0 0 60.3 0 0 0 0 0 0 0 -18.1567792 -17.12705007
878.4 81.8 0.898 10 -7.3 0.87 8.8 0.887 12 58 23.2 800 59.6 1 1 0 0 1 771586.56 6691.24 0.806404 100 53.29 0.7569 77.44 0.786769 144 3364 538.24 640000 3552.16 677761634.3 547343.432 0.724150792 1000 -389.017 0.658503 681.472 0.697864103 1728 195112 12487.168 512000000 211708.736 71853.12 788.8032 8784 -6412.32 764.208 7729.92 779.1408 10540.8 50947.2 20378.88 702720 52352.64 73.4564 818 -597.14 71.166 719.84 72.5566 981.6 4744.4 1897.76 65440 4875.28 8.98 -6.5554 0.78126 7.9024 0.796526 10.776 52.084 20.8336 718.4 53.5208 -73 8.7 88 8.87 120 580 232 8000 596 -6.351 -64.24 -6.4751 -87.6 -423.4 -169.36 -5840 -435.08 7.656 0.77169 10.44 50.46 20.184 696 51.852 7.8056 105.6 510.4 204.16 7040 524.48 10.644 51.446 20.5784 709.6 52.8652 696 278.4 9600 715.2 1345.6 46400 3456.8 18560 1382.72 47680 878.4 81.8 0.898 10 -7.3 0.87 8.8 0.887 12 58 23.2 800 59.6 1 0 0 1 0 0 0 0 0 0 12 58 23.2 0 0 59.6 0 0 1 12 58 800 81.8 -18.21447991 -17.03814343
1017.6 36 0.865 8.2 -0.9 0.94 -3 0.855 14 88 2.7 500 75.9 1 -1 0 1 0 1035509.76 1296 0.748225 67.24 0.81 0.8836 9 0.731025 196 7744 7.29 250000 5760.81 1053734731.8 46656 0.647214625 551.368 -0.729 0.830584 -27 0.625026375 2744 681472 19.683 125000000 437245.479 36633.6 880.224 8344.32 -915.84 956.544 -3052.8 870.048 14246.4 89548.8 2747.52 508800 77235.84 31.14 295.2 -32.4 33.84 -108 30.78 504 3168 97.2 18000 2732.4 7.093 -0.7785 0.8131 -2.595 0.739575 12.11 76.12 2.3355 432.5 65.6535 -7.38 7.708 -24.6 7.011 114.8 721.6 22.14 4100 622.38 -0.846 2.7 -0.7695 -12.6 -79.2 -2.43 -450 -68.31 -2.82 0.8037 13.16 82.72 2.538 470 71.346 -2.565 -42 -264 -8.1 -1500 -227.7 11.97 75.24 2.3085 427.5 64.8945 1232 37.8 7000 1062.6 237.6 44000 6679.2 1350 204.93 37950 -1017.6 -36 -0.865 -8.2 0.9 -0.94 3 -0.855 -14 -88 -2.7 -500 -75.9 -1 0 -1 0 0 0 0 14 88 2.7 0 0 0 0 75.9 0 0 1 0 14 88 500 36 -19.24097971 -15.85650091
1080.2 40.8 0.872 0.2 -9.9 0.94 -9.8 0.894 13 92 6.7 750 23.4 1 -1 0 1 0 1166832.04 1664.64 0.760384 0.04 98.01 0.8836 96.04 0.799236 169 8464 44.89 562500 547.56 1260411969.6 67917.312 0.663054848 0.008 -970.299 0.830584 -941.192 0.714516984 2197 778688 300.763 421875000 12812.904 44072.16 941.9344 216.04 -10693.98 1015.388 -10585.96 965.6988 14042.6 99378.4 7237.34 810150 25276.68 35.5776 8.16 -403.92 38.352 -399.84 36.4752 530.4 3753.6 273.36 30600 954.72 0.1744 -8.6328 0.81968 -8.5456 0.779568 11.336 80.224 5.8424 654 20.4048 -1.98 0.188 -1.96 0.1788 2.6 18.4 1.34 150 4.68 -9.306 97.02 -8.8506 -128.7 -910.8 -66.33 -7425 -231.66 -9.212 0.84036 12.22 86.48 6.298 705 21.996 -8.7612 -127.4 -901.6 -65.66 -7350 -229.32 11.622 82.248 5.9898 670.5 20.9196 1196 87.1 9750 304.2 616.4 69000 2152.8 5025 156.78 17550 -1080.2 -40.8 -0.872 -0.2 9.9 -0.94 9.8 -0.894 -13 -92 -6.7 -750 -23.4 -1 0 -1 0 0 0 0 13 92 6.7 0 0 0 0 23.4 0 0 1 0 13 92 750 40.8 -20.57484583 -16.92351607
843.8 0.8 0.718 7.5 9.7 0.91 9 0.918 13 58 19.3 750 50.5 1 1 0 0 1 711998.44 0.64 0.515524 56.25 94.09 0.8281 81 0.842724 169 3364 372.49 562500 2550.25 600784283.67 0.512 0.370146232 421.875 912.673 0.753571 729 0.773620632 2197 195112 7189.057 421875000 128787.625 675.04 605.8484 6328.5 8184.86 767.858 7594.2 774.6084 10969.4 48940.4 16285.34 632850 42611.9 0.5744 6 7.76 0.728 7.2 0.7344 10.4 46.4 15.44 600 40.4 5.385 6.9646 0.65338 6.462 0.659124 9.334 41.644 13.8574 538.5 36.259 72.75 6.825 67.5 6.885 97.5 435 144.75 5625 378.75 8.827 87.3 8.9046 126.1 562.6 187.21 7275 489.85 8.19 0.83538 11.83 52.78 17.563 682.5 45.955 8.262 117 522 173.7 6750 454.5 11.934 53.244 17.7174 688.5 46.359 754 250.9 9750 656.5 1119.4 43500 2929 14475 974.65 37875 843.8 0.8 0.718 7.5 9.7 0.91 9 0.918 13 58 19.3 750 50.5 1 0 0 1 0 0 0 0 0 0 13 58 19.3 0 0 50.5 0 0 1 13 58 750 0.8 -19.22386603 -17.21650796
1086.3 82.1 0.769 9.6 -6.9 0.86 -5.5 0.894 12 32 24 3000 69.8 0 1 1 0 0 1180047.69 6740.41 0.591361 92.16 47.61 0.7396 30.25 0.799236 144 1024 576 9000000 4872.04 1281885805.6 553387.661 0.454756609 884.736 -328.509 0.636056 -166.375 0.714516984 1728 32768 13824 27000000000 340068.392 89185.23 835.3647 10428.48 -7495.47 934.218 -5974.65 971.1522 13035.6 34761.6 26071.2 3258900 75823.74 63.1349 788.16 -566.49 70.606 -451.55 73.3974 985.2 2627.2 1970.4 246300 5730.58 7.3824 -5.3061 0.66134 -4.2295 0.687486 9.228 24.608 18.456 2307 53.6762 -66.24 8.256 -52.8 8.5824 115.2 307.2 230.4 28800 670.08 -5.934 37.95 -6.1686 -82.8 -220.8 -165.6 -20700 -481.62 -4.73 0.76884 10.32 27.52 20.64 2580 60.028 -4.917 -66 -176 -132 -16500 -383.9 10.728 28.608 21.456 2682 62.4012 384 288 36000 837.6 768 96000 2233.6 72000 1675.2 209400 1086.3 82.1 0.769 9.6 -6.9 0.86 -5.5 0.894 12 32 24 3000 69.8 0 1 0 0 12 32 24 0 0 0 0 0 0 69.8 0 0 0 0 0 0 0 0 0 -18.44825751 -16.05982674
1065.1 13.7 0.815 3.9 -8.3 0.93 9 0.864 14 49 2.7 1250 67.2 1 -1 0 1 0 1134438.01 187.69 0.664225 15.21 68.89 0.8649 81 0.746496 196 2401 7.29 1562500 4515.84 1208289924.5 2571.353 0.541343375 59.319 -571.787 0.804357 729 0.644972544 2744 117649 19.683 1953125000 303464.448 14591.87 868.0565 4153.89 -8840.33 990.543 9585.9 920.2464 14911.4 52189.9 2875.77 1331375 71574.72 11.1655 53.43 -113.71 12.741 123.3 11.8368 191.8 671.3 36.99 17125 920.64 3.1785 -6.7645 0.75795 7.335 0.70416 11.41 39.935 2.2005 1018.75 54.768 -32.37 3.627 35.1 3.3696 54.6 191.1 10.53 4875 262.08 -7.719 -74.7 -7.1712 -116.2 -406.7 -22.41 -10375 -557.76 8.37 0.80352 13.02 45.57 2.511 1162.5 62.496 7.776 126 441 24.3 11250 604.8 12.096 42.336 2.3328 1080 58.0608 686 37.8 17500 940.8 132.3 61250 3292.8 3375 181.44 84000 -1065.1 -13.7 -0.815 -3.9 8.3 -0.93 -9 -0.864 -14 -49 -2.7 -1250 -67.2 -1 0 -1 0 0 0 0 14 49 2.7 0 0 0 0 67.2 0 0 1 0 14 49 1250 13.7 -19.06656273 -15.46524977
961 83.8 0.751 1.3 -4.5 0.88 7.9 0.896 15 90 10.2 3000 0.8 0 -1 0 1 0 923521 7022.44 0.564001 1.69 20.25 0.7744 62.41 0.802816 225 8100 104.04 9000000 0.64 887503681 588480.472 0.423564751 2.197 -91.125 0.681472 493.039 0.719323136 3375 729000 1061.208 27000000000 0.512 80531.8 721.711 1249.3 -4324.5 845.68 7591.9 861.056 14415 86490 9802.2 2883000 768.8 62.9338 108.94 -377.1 73.744 662.02 75.0848 1257 7542 854.76 251400 67.04 0.9763 -3.3795 0.66088 5.9329 0.672896 11.265 67.59 7.6602 2253 0.6008 -5.85 1.144 10.27 1.1648 19.5 117 13.26 3900 1.04 -3.96 -35.55 -4.032 -67.5 -405 -45.9 -13500 -3.6 6.952 0.78848 13.2 79.2 8.976 2640 0.704 7.0784 118.5 711 80.58 23700 6.32 13.44 80.64 9.1392 2688 0.7168 1350 153 45000 12 918 270000 72 30600 8.16 2400 -961 -83.8 -0.751 -1.3 4.5 -0.88 -7.9 -0.896 -15 -90 -10.2 -3000 -0.8 0 0 -1 0 0 0 0 15 90 10.2 0 0 0 0 0.8 0 0 0 0 0 0 0 0 -34.98756 -34.39640915
844.2 0.5 0.809 3.2 6.3 0.93 -8.3 0.922 15 97 15.9 500 51.7 1 -1 1 0 0 712673.64 0.25 0.654481 10.24 39.69 0.8649 68.89 0.850084 225 9409 252.81 250000 2672.89 601639086.89 0.125 0.529475129 32.768 250.047 0.804357 -571.787 0.783777448 3375 912673 4019.679 125000000 138188.413 422.1 682.9578 2701.44 5318.46 785.106 -7006.86 778.3524 12663 81887.4 13422.78 422100 43645.14 0.4045 1.6 3.15 0.465 -4.15 0.461 7.5 48.5 7.95 250 25.85 2.5888 5.0967 0.75237 -6.7147 0.745898 12.135 78.473 12.8631 404.5 41.8253 20.16 2.976 -26.56 2.9504 48 310.4 50.88 1600 165.44 5.859 -52.29 5.8086 94.5 611.1 100.17 3150 325.71 -7.719 0.85746 13.95 90.21 14.787 465 48.081 -7.6526 -124.5 -805.1 -131.97 -4150 -429.11 13.83 89.434 14.6598 461 47.6674 1455 238.5 7500 775.5 1542.3 48500 5014.9 7950 822.03 25850 -844.2 -0.5 -0.809 -3.2 -6.3 -0.93 8.3 -0.922 -15 -97 -15.9 -500 -51.7 -1 -1 0 0 15 97 15.9 0 0 0 0 0 0 51.7 0 0 1 0 0 15 97 500 0.5 -19.38563665 -18.21855656
1049.3 16.9 0.687 8.8 -8.8 0.92 8.8 0.864 15 42 29.3 3000 4.6 0 1 0 0 1 1101030.49 285.61 0.471969 77.44 77.44 0.8464 77.44 0.746496 225 1764 858.49 9000000 21.16 1155311293.2 4826.809 0.324242703 681.472 -681.472 0.778688 681.472 0.644972544 3375 74088 25153.757 27000000000 97.336 17733.17 720.8691 9233.84 -9233.84 965.356 9233.84 906.5952 15739.5 44070.6 30744.49 3147900 4826.78 11.6103 148.72 -148.72 15.548 148.72 14.6016 253.5 709.8 495.17 50700 77.74 6.0456 -6.0456 0.63204 6.0456 0.593568 10.305 28.854 20.1291 2061 3.1602 -77.44 8.096 77.44 7.6032 132 369.6 257.84 26400 40.48 -8.096 -77.44 -7.6032 -132 -369.6 -257.84 -26400 -40.48 8.096 0.79488 13.8 38.64 26.956 2760 4.232 7.6032 132 369.6 257.84 26400 40.48 12.96 36.288 25.3152 2592 3.9744 630 439.5 45000 69 1230.6 126000 193.2 87900 134.78 13800 1049.3 16.9 0.687 8.8 -8.8 0.92 8.8 0.864 15 42 29.3 3000 4.6 0 0 0 1 0 0 0 0 0 0 15 42 29.3 0 0 4.6 0 0 0 0 0 0 0 -21.00549613 -18.97302305
1091 37 0.876 1.6 8.4 0.93 -8.3 0.872 13 86 9.5 3000 73.5 0 -1 0 1 0 1190281 1369 0.767376 2.56 70.56 0.8649 68.89 0.760384 169 7396 90.25 9000000 5402.25 1298596571 50653 0.672221376 4.096 592.704 0.804357 -571.787 0.663054848 2197 636056 857.375 27000000000 397065.375 40367 955.716 1745.6 9164.4 1014.63 -9055.3 951.352 14183 93826 10364.5 3273000 80188.5 32.412 59.2 310.8 34.41 -307.1 32.264 481 3182 351.5 111000 2719.5 1.4016 7.3584 0.81468 -7.2708 0.763872 11.388 75.336 8.322 2628 64.386 13.44 1.488 -13.28 1.3952 20.8 137.6 15.2 4800 117.6 7.812 -69.72 7.3248 109.2 722.4 79.8 25200 617.4 -7.719 0.81096 12.09 79.98 8.835 2790 68.355 -7.2376 -107.9 -713.8 -78.85 -24900 -610.05 11.336 74.992 8.284 2616 64.092 1118 123.5 39000 955.5 817 258000 6321 28500 698.25 220500 -1091 -37 -0.876 -1.6 -8.4 -0.93 8.3 -0.872 -13 -86 -9.5 -3000 -73.5 0 0 -1 0 0 0 0 13 86 9.5 0 0 0 0 73.5 0 0 0 0 0 0 0 0 -21.29969722 -16.67374432
1068 41.7 0.948 2.5 -8.2 0.94 -9.9 0.907 13 78 3.1 3000 56.9 0 -1 0 0 1 1140624 1738.89 0.898704 6.25 67.24 0.8836 98.01 0.822649 169 6084 9.61 9000000 3237.61 1218186432 72511.713 0.851971392 15.625 -551.368 0.830584 -970.299 0.746142643 2197 474552 29.791 27000000000 184220.009 44535.6 1012.464 2670 -8757.6 1003.92 -10573.2 968.676 13884 83304 3310.8 3204000 60769.2 39.5316 104.25 -341.94 39.198 -412.83 37.8219 542.1 3252.6 129.27 125100 2372.73 2.37 -7.7736 0.89112 -9.3852 0.859836 12.324 73.944 2.9388 2844 53.9412 -20.5 2.35 -24.75 2.2675 32.5 195 7.75 7500 142.25 -7.708 81.18 -7.4374 -106.6 -639.6 -25.42 -24600 -466.58 -9.306 0.85258 12.22 73.32 2.914 2820 53.486 -8.9793 -128.7 -772.2 -30.69 -29700 -563.31 11.791 70.746 2.8117 2721 51.6083 1014 40.3 39000 739.7 241.8 234000 4438.2 9300 176.39 170700 -1068 -41.7 -0.948 -2.5 8.2 -0.94 9.9 -0.907 -13 -78 -3.1 -3000 -56.9 0 0 0 -1 0 0 0 0 0 0 13 78 3.1 0 0 56.9 0 0 0 0 0 0 0 -18.97615512 -15.64559514
827 7 0.721 2.7 -9.9 0.87 9.5 0.925 14 69 22.3 3000 10 0 1 1 0 0 683929 49 0.519841 7.29 98.01 0.7569 90.25 0.855625 196 4761 497.29 9000000 100 565609283 343 0.374805361 19.683 -970.299 0.658503 857.375 0.791453125 2744 328509 11089.567 27000000000 1000 5789 596.267 2232.9 -8187.3 719.49 7856.5 764.975 11578 57063 18442.1 2481000 8270 5.047 18.9 -69.3 6.09 66.5 6.475 98 483 156.1 21000 70 1.9467 -7.1379 0.62727 6.8495 0.666925 10.094 49.749 16.0783 2163 7.21 -26.73 2.349 25.65 2.4975 37.8 186.3 60.21 8100 27 -8.613 -94.05 -9.1575 -138.6 -683.1 -220.77 -29700 -99 8.265 0.80475 12.18 60.03 19.401 2610 8.7 8.7875 133 655.5 211.85 28500 95 12.95 63.825 20.6275 2775 9.25 966 312.2 42000 140 1538.7 207000 690 66900 223 30000 827 7 0.721 2.7 -9.9 0.87 9.5 0.925 14 69 22.3 3000 10 0 1 0 0 14 69 22.3 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 -20.16193723 -19.02490172
904 1.2 0.913 0.7 -10 0.92 8.2 0.916 15 48 26.4 450 30.1 1 1 1 0 0 817216 1.44 0.833569 0.49 100 0.8464 67.24 0.839056 225 2304 696.96 202500 906.01 738763264 1.728 0.761048497 0.343 -1000 0.778688 551.368 0.768575296 3375 110592 18399.744 91125000 27270.901 1084.8 825.352 632.8 -9040 831.68 7412.8 828.064 13560 43392 23865.6 406800 27210.4 1.0956 0.84 -12 1.104 9.84 1.0992 18 57.6 31.68 540 36.12 0.6391 -9.13 0.83996 7.4866 0.836308 13.695 43.824 24.1032 410.85 27.4813 -7 0.644 5.74 0.6412 10.5 33.6 18.48 315 21.07 -9.2 -82 -9.16 -150 -480 -264 -4500 -301 7.544 0.84272 13.8 44.16 24.288 414 27.692 7.5112 123 393.6 216.48 3690 246.82 13.74 43.968 24.1824 412.2 27.5716 720 396 6750 451.5 1267.2 21600 1444.8 11880 794.64 13545 904 1.2 0.913 0.7 -10 0.92 8.2 0.916 15 48 26.4 450 30.1 1 1 0 0 15 48 26.4 0 0 0 0 0 0 30.1 0 0 1 0 0 15 48 450 1.2 -18.69288325 -17.6236241
805.3 7.2 0.761 9.8 -1 0.93 9.8 0.901 14 47 6.7 500 3.1 1 -1 1 0 0 648508.09 51.84 0.579121 96.04 1 0.8649 96.04 0.811801 196 2209 44.89 250000 9.61 522243564.88 373.248 0.440711081 941.192 -1 0.804357 941.192 0.731432701 2744 103823 300.763 125000000 29.791 5798.16 612.8333 7891.94 -805.3 748.929 7891.94 725.5753 11274.2 37849.1 5395.51 402650 2496.43 5.4792 70.56 -7.2 6.696 70.56 6.4872 100.8 338.4 48.24 3600 22.32 7.4578 -0.761 0.70773 7.4578 0.685661 10.654 35.767 5.0987 380.5 2.3591 -9.8 9.114 96.04 8.8298 137.2 460.6 65.66 4900 30.38 -0.93 -9.8 -0.901 -14 -47 -6.7 -500 -3.1 9.114 0.83793 13.02 43.71 6.231 465 2.883 8.8298 137.2 460.6 65.66 4900 30.38 12.614 42.347 6.0367 450.5 2.7931 658 93.8 7000 43.4 314.9 23500 145.7 3350 20.77 1550 -805.3 -7.2 -0.761 -9.8 1 -0.93 -9.8 -0.901 -14 -47 -6.7 -500 -3.1 -1 -1 0 0 14 47 6.7 0 0 0 0 0 0 3.1 0 0 1 0 0 14 47 500 7.2 -20.93065908 -17.18375684
1041.5 88.6 0.831 2.3 4.7 0.93 -9.5 0.898 15 13 14.5 3000 16.9 0 -1 0 1 0 1084722.25 7849.96 0.690561 5.29 22.09 0.8649 90.25 0.806404 225 169 210.25 9000000 285.61 1129738223.4 695506.456 0.573856191 12.167 103.823 0.804357 -857.375 0.724150792 3375 2197 3048.625 27000000000 4826.809 92276.9 865.4865 2395.45 4895.05 968.595 -9894.25 935.267 15622.5 13539.5 15101.75 3124500 17601.35 73.6266 203.78 416.42 82.398 -841.7 79.5628 1329 1151.8 1284.7 265800 1497.34 1.9113 3.9057 0.77283 -7.8945 0.746238 12.465 10.803 12.0495 2493 14.0439 10.81 2.139 -21.85 2.0654 34.5 29.9 33.35 6900 38.87 4.371 -44.65 4.2206 70.5 61.1 68.15 14100 79.43 -8.835 0.83514 13.95 12.09 13.485 2790 15.717 -8.531 -142.5 -123.5 -137.75 -28500 -160.55 13.47 11.674 13.021 2694 15.1762 195 217.5 45000 253.5 188.5 39000 219.7 43500 245.05 50700 -1041.5 -88.6 -0.831 -2.3 -4.7 -0.93 9.5 -0.898 -15 -13 -14.5 -3000 -16.9 0 0 -1 0 0 0 0 15 13 14.5 0 0 0 0 16.9 0 0 0 0 0 0 0 0 -19.8795458 -15.28910725
